repo,pr_number,url,Time to Merge (days),Number of Unique Reviewers,Total Discussion Comments,Commits After First Review,Time Between First and Last Comments (days),Requested Changes,log1p Time to Merge (days),log1p Number of Unique Reviewers,log1p Total Discussion Comments,log1p Commits After First Review,log1p Time Between First and Last Comments (days),log1p Requested Changes
mantid,26625,https://github.com/mantidproject/mantid/pull/26625,8.82,2,29,9,7.07,2,2.2844211223663744,1.0986122886681096,3.4011973816621555,2.302585092994046,2.0881534822818573,1.0986122886681096
mantid,27656,https://github.com/mantidproject/mantid/pull/27656,17.1,2,46,2,6.69,2,2.89591193827178,1.0986122886681096,3.8501476017100584,1.0986122886681096,2.0399207835175526,1.0986122886681096
mantid,27657,https://github.com/mantidproject/mantid/pull/27657,32.14,2,30,12,10.66,1,3.500741011998417,1.0986122886681096,3.4339872044851463,2.5649493574615367,2.4561641809223462,0.6931471805599453
mantid,29117,https://github.com/mantidproject/mantid/pull/29117,12.87,2,7,3,10.99,2,2.6297282343267403,1.0986122886681096,2.0794415416798357,1.3862943611198906,2.4840729690394228,1.0986122886681096
mantid,29256,https://github.com/mantidproject/mantid/pull/29256,218.79,3,23,20,78.13,0,5.392672545029182,1.3862943611198906,3.1780538303479458,3.044522437723423,4.371092069621102,0.0
mantid,29593,https://github.com/mantidproject/mantid/pull/29593,63.84,2,6,3,1.95,0,4.171922696867475,1.0986122886681096,1.9459101490553132,1.3862943611198906,1.0818051703517284,0.0
mantid,29687,https://github.com/mantidproject/mantid/pull/29687,63.88,3,32,16,58.28,2,4.1725394098071575,1.3862943611198906,3.4965075614664802,2.833213344056216,4.082271980987832,1.0986122886681096
mantid,29763,https://github.com/mantidproject/mantid/pull/29763,16.04,4,38,6,15.02,2,2.83556352140117,1.6094379124341003,3.6635616461296463,1.9459101490553132,2.7738379416402132,1.0986122886681096
mantid,29801,https://github.com/mantidproject/mantid/pull/29801,12.73,2,30,3,11.82,1,2.6195832197798796,1.0986122886681096,3.4339872044851463,1.3862943611198906,2.551006451492524,0.6931471805599453
mantid,29805,https://github.com/mantidproject/mantid/pull/29805,47.07,2,12,1,27.06,1,3.8726582819058692,1.0986122886681096,2.5649493574615367,0.6931471805599453,3.3343450746743146,0.6931471805599453
